Timestamp.2014,2014,Timestamp.2013,2013,Timestamp.2012,2012,Timestamp.2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-05-2013,NA,12-05-2012,NA,12-05-2011,NA,12-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-05-2013,NA,13-05-2012,NA,13-05-2011,NA,13-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-05-2013,NA,14-05-2012,NA,14-05-2011,NA,14-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-05-2013,NA,15-05-2012,NA,15-05-2011,NA,15-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-05-2013,NA,16-05-2012,NA,16-05-2011,NA,16-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-05-2013,NA,17-05-2012,NA,17-05-2011,NA,17-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-05-2013,NA,18-05-2012,NA,18-05-2011,NA,18-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-05-2013,NA,19-05-2012,NA,19-05-2011,NA,19-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-05-2013,NA,20-05-2012,NA,20-05-2011,NA,20-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-05-2013,NA,21-05-2012,NA,21-05-2011,NA,21-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-05-2013,NA,22-05-2012,NA,22-05-2011,NA,22-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-05-2013,NA,23-05-2012,NA,23-05-2011,NA,23-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-05-2013,NA,24-05-2012,NA,24-05-2011,NA,24-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-05-2013,NA,25-05-2012,NA,25-05-2011,NA,25-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-05-2013,NA,26-05-2012,NA,26-05-2011,NA,26-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-05-2013,NA,27-05-2012,NA,27-05-2011,NA,27-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-05-2013,NA,28-05-2012,NA,28-05-2011,NA,28-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-05-2013,NA,29-05-2012,NA,29-05-2011,NA,29-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-05-2013,NA,30-05-2012,NA,30-05-2011,NA,30-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-05-2013,NA,31-05-2012,NA,31-05-2011,NA,31-05-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-06-2013,NA,01-06-2012,NA,01-06-2011,NA,01-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-06-2013,NA,02-06-2012,NA,02-06-2011,NA,02-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-06-2013,NA,03-06-2012,NA,03-06-2011,NA,03-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-06-2013,NA,04-06-2012,NA,04-06-2011,NA,04-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-06-2013,NA,05-06-2012,NA,05-06-2011,NA,05-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-06-2013,NA,06-06-2012,NA,06-06-2011,NA,06-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-06-2013,NA,07-06-2012,NA,07-06-2011,NA,07-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-06-2013,NA,08-06-2012,NA,08-06-2011,NA,08-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-06-2013,NA,09-06-2012,NA,09-06-2011,NA,09-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-06-2013,NA,10-06-2012,NA,10-06-2011,NA,10-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-06-2013,NA,11-06-2012,NA,11-06-2011,NA,11-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-06-2013,NA,12-06-2012,NA,12-06-2011,NA,12-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-06-2013,NA,13-06-2012,NA,13-06-2011,NA,13-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-06-2013,NA,14-06-2012,NA,14-06-2011,NA,14-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2013,NA,15-06-2012,NA,15-06-2011,NA,15-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-06-2013,NA,16-06-2012,NA,16-06-2011,NA,16-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-06-2013,NA,17-06-2012,NA,17-06-2011,NA,17-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-06-2013,NA,18-06-2012,NA,18-06-2011,NA,18-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-2013,NA,19-06-2012,NA,19-06-2011,NA,19-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-06-2013,NA,20-06-2012,NA,20-06-2011,NA,20-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-06-2013,NA,21-06-2012,NA,21-06-2011,NA,21-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-06-2013,NA,22-06-2012,NA,22-06-2011,NA,22-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-06-2013,NA,23-06-2012,NA,23-06-2011,NA,23-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-06-2013,NA,24-06-2012,NA,24-06-2011,NA,24-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-06-2013,NA,25-06-2012,NA,25-06-2011,NA,25-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-06-2013,NA,26-06-2012,NA,26-06-2011,NA,26-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-06-2013,NA,27-06-2012,NA,27-06-2011,NA,27-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-06-2013,NA,28-06-2012,NA,28-06-2011,NA,28-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-06-2013,NA,29-06-2012,NA,29-06-2011,NA,29-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-06-2013,NA,30-06-2012,NA,30-06-2011,NA,30-06-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-07-2013,NA,01-07-2012,NA,01-07-2011,NA,01-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-07-2013,NA,02-07-2012,NA,02-07-2011,NA,02-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-07-2013,NA,03-07-2012,NA,03-07-2011,NA,03-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-07-2013,NA,04-07-2012,NA,04-07-2011,NA,04-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-07-2013,NA,05-07-2012,NA,05-07-2011,NA,05-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-07-2013,NA,06-07-2012,NA,06-07-2011,NA,06-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-07-2013,NA,07-07-2012,NA,07-07-2011,NA,07-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-07-2013,NA,08-07-2012,NA,08-07-2011,NA,08-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2013,NA,09-07-2012,NA,09-07-2011,NA,09-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2013,NA,10-07-2012,NA,10-07-2011,NA,10-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-07-2013,NA,11-07-2012,NA,11-07-2011,NA,11-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-07-2013,NA,12-07-2012,NA,12-07-2011,NA,12-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-07-2013,NA,13-07-2012,NA,13-07-2011,NA,13-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-07-2013,NA,14-07-2012,NA,14-07-2011,NA,14-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-07-2013,NA,15-07-2012,NA,15-07-2011,NA,15-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-07-2013,NA,16-07-2012,NA,16-07-2011,NA,16-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-07-2013,NA,17-07-2012,NA,17-07-2011,NA,17-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-07-2013,NA,18-07-2012,NA,18-07-2011,NA,18-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-07-2013,NA,19-07-2012,NA,19-07-2011,NA,19-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-07-2013,NA,20-07-2012,NA,20-07-2011,NA,20-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-07-2013,NA,21-07-2012,NA,21-07-2011,NA,21-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-07-2013,NA,22-07-2012,NA,22-07-2011,NA,22-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-07-2013,NA,23-07-2012,NA,23-07-2011,NA,23-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-07-2013,NA,24-07-2012,NA,24-07-2011,NA,24-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-07-2013,NA,25-07-2012,NA,25-07-2011,NA,25-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-07-2013,NA,26-07-2012,NA,26-07-2011,NA,26-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-07-2013,NA,27-07-2012,NA,27-07-2011,NA,27-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-07-2013,NA,28-07-2012,NA,28-07-2011,NA,28-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-07-2013,NA,29-07-2012,NA,29-07-2011,NA,29-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-07-2013,NA,30-07-2012,NA,30-07-2011,NA,30-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-07-2013,NA,31-07-2012,NA,31-07-2011,NA,31-07-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-08-2013,NA,01-08-2012,NA,01-08-2011,NA,01-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-08-2013,NA,02-08-2012,NA,02-08-2011,NA,02-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-08-2013,NA,03-08-2012,NA,03-08-2011,NA,03-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-08-2013,NA,04-08-2012,NA,04-08-2011,NA,04-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-08-2013,NA,05-08-2012,NA,05-08-2011,NA,05-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2013,NA,06-08-2012,NA,06-08-2011,NA,06-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-08-2013,NA,07-08-2012,NA,07-08-2011,NA,07-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-08-2013,NA,08-08-2012,NA,08-08-2011,NA,08-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2013,NA,09-08-2012,NA,09-08-2011,NA,09-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2013,NA,10-08-2012,NA,10-08-2011,NA,10-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-08-2013,NA,11-08-2012,NA,11-08-2011,NA,11-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-08-2013,NA,12-08-2012,NA,12-08-2011,NA,12-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-08-2013,NA,13-08-2012,NA,13-08-2011,NA,13-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-08-2013,NA,14-08-2012,NA,14-08-2011,NA,14-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-08-2013,NA,15-08-2012,NA,15-08-2011,NA,15-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-08-2013,NA,16-08-2012,NA,16-08-2011,NA,16-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-08-2013,NA,17-08-2012,NA,17-08-2011,NA,17-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-08-2013,NA,18-08-2012,NA,18-08-2011,NA,18-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-08-2013,NA,19-08-2012,NA,19-08-2011,NA,19-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-08-2013,NA,20-08-2012,NA,20-08-2011,NA,20-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-08-2013,NA,21-08-2012,NA,21-08-2011,NA,21-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-08-2013,NA,22-08-2012,NA,22-08-2011,NA,22-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-08-2013,NA,23-08-2012,NA,23-08-2011,NA,23-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-08-2013,NA,24-08-2012,NA,24-08-2011,NA,24-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-08-2013,NA,25-08-2012,NA,25-08-2011,NA,25-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-08-2013,NA,26-08-2012,NA,26-08-2011,NA,26-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-08-2013,NA,27-08-2012,NA,27-08-2011,NA,27-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-08-2013,NA,28-08-2012,NA,28-08-2011,NA,28-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-08-2013,NA,29-08-2012,NA,29-08-2011,NA,29-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-08-2013,NA,30-08-2012,NA,30-08-2011,NA,30-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-08-2013,NA,31-08-2012,NA,31-08-2011,NA,31-08-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-09-2013,NA,01-09-2012,NA,01-09-2011,NA,01-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-09-2013,NA,02-09-2012,NA,02-09-2011,NA,02-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-09-2013,NA,03-09-2012,NA,03-09-2011,NA,03-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-09-2013,NA,04-09-2012,NA,04-09-2011,NA,04-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-09-2013,NA,05-09-2012,NA,05-09-2011,NA,05-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-09-2013,NA,06-09-2012,NA,06-09-2011,NA,06-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-09-2013,NA,07-09-2012,NA,07-09-2011,NA,07-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-09-2013,NA,08-09-2012,NA,08-09-2011,NA,08-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-09-2013,NA,09-09-2012,NA,09-09-2011,NA,09-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-09-2013,NA,10-09-2012,NA,10-09-2011,NA,10-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-09-2013,NA,11-09-2012,NA,11-09-2011,NA,11-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-09-2013,NA,12-09-2012,NA,12-09-2011,NA,12-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-09-2013,NA,13-09-2012,NA,13-09-2011,NA,13-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-09-2013,NA,14-09-2012,NA,14-09-2011,NA,14-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-09-2013,NA,15-09-2012,NA,15-09-2011,NA,15-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-09-2013,NA,17-09-2012,NA,17-09-2011,NA,17-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-09-2013,NA,18-09-2012,NA,18-09-2011,NA,18-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-09-2013,NA,19-09-2012,NA,19-09-2011,NA,19-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-09-2013,NA,20-09-2012,NA,20-09-2011,NA,20-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-09-2013,NA,21-09-2012,NA,21-09-2011,NA,21-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-09-2013,NA,22-09-2012,NA,22-09-2011,NA,22-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-09-2013,NA,23-09-2012,NA,23-09-2011,NA,23-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-09-2013,NA,24-09-2012,NA,24-09-2011,NA,24-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-09-2013,NA,25-09-2012,NA,25-09-2011,NA,25-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-09-2013,NA,26-09-2012,NA,26-09-2011,NA,26-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-09-2013,NA,27-09-2012,NA,27-09-2011,NA,27-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-09-2013,NA,28-09-2012,NA,28-09-2011,NA,28-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-09-2013,NA,29-09-2012,NA,29-09-2011,NA,29-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-09-2013,NA,30-09-2012,NA,30-09-2011,NA,30-09-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-10-2013,NA,01-10-2012,NA,01-10-2011,NA,01-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-10-2013,NA,02-10-2012,NA,02-10-2011,NA,02-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-10-2013,NA,03-10-2012,NA,03-10-2011,NA,03-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-10-2013,NA,04-10-2012,NA,04-10-2011,NA,04-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-10-2013,NA,05-10-2012,NA,05-10-2011,NA,05-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-10-2013,NA,06-10-2012,NA,06-10-2011,NA,06-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-10-2013,NA,07-10-2012,NA,07-10-2011,NA,07-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-10-2013,NA,08-10-2012,NA,08-10-2011,NA,08-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-10-2013,NA,09-10-2012,NA,09-10-2011,NA,09-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2013,NA,10-10-2012,NA,10-10-2011,NA,10-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-10-2013,NA,11-10-2012,NA,11-10-2011,NA,11-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-10-2013,NA,12-10-2012,NA,12-10-2011,NA,12-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-10-2013,NA,13-10-2012,NA,13-10-2011,NA,13-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2013,NA,14-10-2012,NA,14-10-2011,NA,14-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-10-2013,NA,15-10-2012,NA,15-10-2011,NA,15-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-10-2013,2,16-10-2012,-43,16-10-2011,NA,16-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-10-2013,19,17-10-2012,5,17-10-2011,-7,17-10-2010,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-10-2013,-3,18-10-2012,-13,18-10-2011,44,18-10-2010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-10-2013,NA,19-10-2012,-19,19-10-2011,NA,19-10-2010,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-10-2013,NA,20-10-2012,NA,20-10-2011,17,20-10-2010,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-10-2013,29,21-10-2012,NA,21-10-2011,16,21-10-2010,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
